county,city,date,no2_units,no2_mean,no2_aqi,o3_units,o3_mean,o3_aqi,so2_units,so2_mean,so2_aqi,co_units,co_mean,co_aqi
Pima,Tucson,7/10/2000,Parts per billion,11.666667,33,Parts per million,0.024708,36,Parts per billion,1.375,4,Parts per million,0.2125,
Pima,Tucson,7/10/2000,Parts per billion,11.666667,33,Parts per million,0.024708,36,Parts per billion,1.375,4,Parts per million,0.1875,3
Pima,Tucson,7/10/2000,Parts per billion,11.666667,33,Parts per million,0.024708,36,Parts per billion,1.3625,,Parts per million,0.2125,
Pima,Tucson,7/10/2000,Parts per billion,11.666667,33,Parts per million,0.024708,36,Parts per billion,1.3625,,Parts per million,0.1875,3
Pima,Tucson,7/11/2000,Parts per billion,11.772727,28,Parts per million,0.034125,54,Parts per billion,1,1,Parts per million,0.213043,
Pima,Tucson,7/11/2000,Parts per billion,11.772727,28,Parts per million,0.034125,54,Parts per billion,1,1,Parts per million,0.225,3
Pima,Tucson,7/11/2000,Parts per billion,11.772727,28,Parts per million,0.034125,54,Parts per billion,1,,Parts per million,0.213043,
Pima,Tucson,7/11/2000,Parts per billion,11.772727,28,Parts per million,0.034125,54,Parts per billion,1,,Parts per million,0.225,3
Pima,Tucson,7/12/2000,Parts per billion,11.416667,28,Parts per million,0.029833,46,Parts per billion,1.083333,3,Parts per million,0.241667,
Pima,Tucson,7/12/2000,Parts per billion,11.416667,28,Parts per million,0.029833,46,Parts per billion,1.083333,3,Parts per million,0.241667,3
Pima,Tucson,7/12/2000,Parts per billion,11.416667,28,Parts per million,0.029833,46,Parts per billion,1.075,,Parts per million,0.241667,
Pima,Tucson,7/12/2000,Parts per billion,11.416667,28,Parts per million,0.029833,46,Parts per billion,1.075,,Parts per million,0.241667,3
Pima,Tucson,7/13/2000,Parts per billion,13.458333,30,Parts per million,0.031292,42,Parts per billion,1.083333,3,Parts per million,0.233333,
Pima,Tucson,7/13/2000,Parts per billion,13.458333,30,Parts per million,0.031292,42,Parts per billion,1.083333,3,Parts per million,0.254167,3
Pima,Tucson,7/13/2000,Parts per billion,13.458333,30,Parts per million,0.031292,42,Parts per billion,1.075,,Parts per million,0.233333,
Pima,Tucson,7/13/2000,Parts per billion,13.458333,30,Parts per million,0.031292,42,Parts per billion,1.075,,Parts per million,0.254167,3
Pima,Tucson,7/14/2000,Parts per billion,11.458333,38,Parts per million,0.040792,87,Parts per billion,1.041667,3,Parts per million,0.25,
Pima,Tucson,7/14/2000,Parts per billion,11.458333,38,Parts per million,0.040792,87,Parts per billion,1.041667,3,Parts per million,0.216667,5
Pima,Tucson,7/14/2000,Parts per billion,11.458333,38,Parts per million,0.040792,87,Parts per billion,1.0375,,Parts per million,0.25,
Pima,Tucson,7/14/2000,Parts per billion,11.458333,38,Parts per million,0.040792,87,Parts per billion,1.0375,,Parts per million,0.216667,5
Pima,Tucson,7/15/2000,Parts per billion,9.791667,39,Parts per million,0.033583,44,Parts per billion,1.125,3,Parts per million,0.216667,
Pima,Tucson,7/15/2000,Parts per billion,9.791667,39,Parts per million,0.033583,44,Parts per billion,1.125,3,Parts per million,0.258333,6
Pima,Tucson,7/15/2000,Parts per billion,9.791667,39,Parts per million,0.033583,44,Parts per billion,1.1125,,Parts per million,0.216667,
Pima,Tucson,7/15/2000,Parts per billion,9.791667,39,Parts per million,0.033583,44,Parts per billion,1.1125,,Parts per million,0.258333,6
Pima,Tucson,7/16/2000,Parts per billion,9.041667,30,Parts per million,0.032,47,Parts per billion,0.708333,1,Parts per million,0.2,
Pima,Tucson,7/16/2000,Parts per billion,9.041667,30,Parts per million,0.032,47,Parts per billion,0.708333,1,Parts per million,0.175,3
Pima,Tucson,7/16/2000,Parts per billion,9.041667,30,Parts per million,0.032,47,Parts per billion,0.675,,Parts per million,0.2,
Pima,Tucson,7/16/2000,Parts per billion,9.041667,30,Parts per million,0.032,47,Parts per billion,0.675,,Parts per million,0.175,3
Pima,Tucson,7/17/2000,Parts per billion,13.5,39,Parts per million,0.029333,46,Parts per billion,0.75,4,Parts per million,0.25,
Pima,Tucson,7/17/2000,Parts per billion,13.5,39,Parts per million,0.029333,46,Parts per billion,0.75,4,Parts per million,0.229167,5
Pima,Tucson,7/17/2000,Parts per billion,13.5,39,Parts per million,0.029333,46,Parts per billion,0.725,,Parts per million,0.25,
Pima,Tucson,7/17/2000,Parts per billion,13.5,39,Parts per million,0.029333,46,Parts per billion,0.725,,Parts per million,0.229167,5
Pima,Tucson,7/18/2000,Parts per billion,20.636364,43,Parts per million,0.027083,47,Parts per billion,1.217391,11,Parts per million,0.369565,
Pima,Tucson,7/18/2000,Parts per billion,20.636364,43,Parts per million,0.027083,47,Parts per billion,1.217391,11,Parts per million,0.370833,6
Pima,Tucson,7/18/2000,Parts per billion,20.636364,43,Parts per million,0.027083,47,Parts per billion,0.728571,,Parts per million,0.369565,
Pima,Tucson,7/18/2000,Parts per billion,20.636364,43,Parts per million,0.027083,47,Parts per billion,0.728571,,Parts per million,0.370833,6
Pima,Tucson,7/19/2000,Parts per billion,14.083333,38,Parts per million,0.036,42,Parts per billion,1.25,4,Parts per million,0.258333,
Pima,Tucson,7/19/2000,Parts per billion,14.083333,38,Parts per million,0.036,42,Parts per billion,1.25,4,Parts per million,0.304167,6
Pima,Tucson,7/19/2000,Parts per billion,14.083333,38,Parts per million,0.036,42,Parts per billion,1.225,,Parts per million,0.258333,
Pima,Tucson,7/19/2000,Parts per billion,14.083333,38,Parts per million,0.036,42,Parts per billion,1.225,,Parts per million,0.304167,6
Pima,Tucson,7/20/2000,Parts per billion,7.583333,18,Parts per million,0.047875,51,Parts per billion,1.291667,4,Parts per million,0.1625,
Pima,Tucson,7/20/2000,Parts per billion,7.583333,18,Parts per million,0.047875,51,Parts per billion,1.291667,4,Parts per million,0.220833,5
Pima,Tucson,7/20/2000,Parts per billion,7.583333,18,Parts per million,0.047875,51,Parts per billion,1.2875,,Parts per million,0.1625,
Pima,Tucson,7/20/2000,Parts per billion,7.583333,18,Parts per million,0.047875,51,Parts per billion,1.2875,,Parts per million,0.220833,5
Pima,Tucson,7/21/2000,Parts per billion,6.833333,17,Parts per million,0.053292,54,Parts per billion,1.041667,3,Parts per million,0.158333,
Pima,Tucson,7/21/2000,Parts per billion,6.833333,17,Parts per million,0.053292,54,Parts per billion,1.041667,3,Parts per million,0.166667,2
Pima,Tucson,7/21/2000,Parts per billion,6.833333,17,Parts per million,0.053292,54,Parts per billion,1.0375,,Parts per million,0.158333,
Pima,Tucson,7/21/2000,Parts per billion,6.833333,17,Parts per million,0.053292,54,Parts per billion,1.0375,,Parts per million,0.166667,2
Pima,Tucson,7/22/2000,Parts per billion,5.666667,18,Parts per million,0.058167,100,Parts per billion,0.916667,1,Parts per million,0.1875,
Pima,Tucson,7/22/2000,Parts per billion,5.666667,18,Parts per million,0.058167,100,Parts per billion,0.916667,1,Parts per million,0.1875,3
Pima,Tucson,7/22/2000,Parts per billion,5.666667,18,Parts per million,0.058167,100,Parts per billion,0.9,,Parts per million,0.1875,
Pima,Tucson,7/22/2000,Parts per billion,5.666667,18,Parts per million,0.058167,100,Parts per billion,0.9,,Parts per million,0.1875,3
Pima,Tucson,7/23/2000,Parts per billion,10.083333,36,Parts per million,0.049708,100,Parts per billion,1,1,Parts per million,0.216667,
Pima,Tucson,7/23/2000,Parts per billion,10.083333,36,Parts per million,0.049708,100,Parts per billion,1,1,Parts per million,0.195833,5
Pima,Tucson,7/23/2000,Parts per billion,10.083333,36,Parts per million,0.049708,100,Parts per billion,1,,Parts per million,0.216667,
Pima,Tucson,7/23/2000,Parts per billion,10.083333,36,Parts per million,0.049708,100,Parts per billion,1,,Parts per million,0.195833,5
Pima,Tucson,7/24/2000,Parts per billion,14.125,31,Parts per million,0.04075,67,Parts per billion,0.958333,1,Parts per million,0.254167,
Pima,Tucson,7/24/2000,Parts per billion,14.125,31,Parts per million,0.04075,67,Parts per billion,0.958333,1,Parts per million,0.2875,5
Pima,Tucson,7/24/2000,Parts per billion,14.125,31,Parts per million,0.04075,67,Parts per billion,0.95,,Parts per million,0.254167,
Pima,Tucson,7/24/2000,Parts per billion,14.125,31,Parts per million,0.04075,67,Parts per billion,0.95,,Parts per million,0.2875,5
Pima,Tucson,7/25/2000,Parts per billion,11.090909,21,Parts per million,0.043792,64,Parts per billion,1.173913,4,Parts per million,0.182609,
Pima,Tucson,7/25/2000,Parts per billion,11.090909,21,Parts per million,0.043792,64,Parts per billion,1.173913,4,Parts per million,0.2,3
Pima,Tucson,7/25/2000,Parts per billion,11.090909,21,Parts per million,0.043792,64,Parts per billion,1.042857,,Parts per million,0.182609,
Pima,Tucson,7/25/2000,Parts per billion,11.090909,21,Parts per million,0.043792,64,Parts per billion,1.042857,,Parts per million,0.2,3
Pima,Tucson,7/26/2000,Parts per billion,8.625,28,Parts per million,0.044292,54,Parts per billion,0.958333,1,Parts per million,0.195833,
Pima,Tucson,7/26/2000,Parts per billion,8.625,28,Parts per million,0.044292,54,Parts per billion,0.958333,1,Parts per million,0.154167,3
Pima,Tucson,7/26/2000,Parts per billion,8.625,28,Parts per million,0.044292,54,Parts per billion,0.95,,Parts per million,0.195833,
Pima,Tucson,7/26/2000,Parts per billion,8.625,28,Parts per million,0.044292,54,Parts per billion,0.95,,Parts per million,0.154167,3
Pima,Tucson,7/27/2000,Parts per billion,5.625,16,Parts per million,0.047667,71,Parts per billion,0.875,1,Parts per million,0.183333,
Pima,Tucson,7/27/2000,Parts per billion,5.625,16,Parts per million,0.047667,71,Parts per billion,0.875,1,Parts per million,0.216667,3
Pima,Tucson,7/27/2000,Parts per billion,5.625,16,Parts per million,0.047667,71,Parts per billion,0.8625,,Parts per million,0.183333,
Pima,Tucson,7/27/2000,Parts per billion,5.625,16,Parts per million,0.047667,71,Parts per billion,0.8625,,Parts per million,0.216667,3
Pima,Tucson,7/28/2000,Parts per billion,9.833333,17,Parts per million,0.03825,42,Parts per billion,1.041667,3,Parts per million,0.208333,
Pima,Tucson,7/28/2000,Parts per billion,9.833333,17,Parts per million,0.03825,42,Parts per billion,1.041667,3,Parts per million,0.2,2
Pima,Tucson,7/28/2000,Parts per billion,9.833333,17,Parts per million,0.03825,42,Parts per billion,1.025,,Parts per million,0.208333,
Pima,Tucson,7/28/2000,Parts per billion,9.833333,17,Parts per million,0.03825,42,Parts per billion,1.025,,Parts per million,0.2,2
Pima,Tucson,7/29/2000,Parts per billion,5.625,12,Parts per million,0.051708,74,Parts per billion,1,1,Parts per million,0.129167,
Pima,Tucson,7/29/2000,Parts per billion,5.625,12,Parts per million,0.051708,74,Parts per billion,1,1,Parts per million,0.133333,2
Pima,Tucson,7/29/2000,Parts per billion,5.625,12,Parts per million,0.051708,74,Parts per billion,1,,Parts per million,0.129167,
Pima,Tucson,7/29/2000,Parts per billion,5.625,12,Parts per million,0.051708,74,Parts per billion,1,,Parts per million,0.133333,2
Pima,Tucson,7/30/2000,Parts per billion,4.583333,13,Parts per million,0.054042,87,Parts per billion,1,1,Parts per million,0.1625,
Pima,Tucson,7/30/2000,Parts per billion,4.583333,13,Parts per million,0.054042,87,Parts per billion,1,1,Parts per million,0.1375,3
Pima,Tucson,7/30/2000,Parts per billion,4.583333,13,Parts per million,0.054042,87,Parts per billion,1,,Parts per million,0.1625,
Pima,Tucson,7/30/2000,Parts per billion,4.583333,13,Parts per million,0.054042,87,Parts per billion,1,,Parts per million,0.1375,3
Pima,Tucson,7/31/2000,Parts per billion,13.041667,35,Parts per million,0.039542,49,Parts per billion,1,1,Parts per million,0.254167,
Pima,Tucson,7/31/2000,Parts per billion,13.041667,35,Parts per million,0.039542,49,Parts per billion,1,1,Parts per million,0.2625,3
Pima,Tucson,7/31/2000,Parts per billion,13.041667,35,Parts per million,0.039542,49,Parts per billion,1,,Parts per million,0.254167,
Pima,Tucson,7/31/2000,Parts per billion,13.041667,35,Parts per million,0.039542,49,Parts per billion,1,,Parts per million,0.2625,3
Pima,Tucson,8/1/2000,Parts per billion,10.375,28,Parts per million,0.043,58,Parts per billion,0.833333,1,Parts per million,0.229167,
Pima,Tucson,8/1/2000,Parts per billion,10.375,28,Parts per million,0.043,58,Parts per billion,0.833333,1,Parts per million,0.2375,3
Pima,Tucson,8/1/2000,Parts per billion,10.375,28,Parts per million,0.043,58,Parts per billion,0.8125,,Parts per million,0.229167,
Pima,Tucson,8/1/2000,Parts per billion,10.375,28,Parts per million,0.043,58,Parts per billion,0.8125,,Parts per million,0.2375,3
Pima,Tucson,8/2/2000,Parts per billion,12.75,29,Parts per million,0.040458,64,Parts per billion,0.875,1,Parts per million,0.275,
Pima,Tucson,8/2/2000,Parts per billion,12.75,29,Parts per million,0.040458,64,Parts per billion,0.875,1,Parts per million,0.279167,5
Pima,Tucson,8/2/2000,Parts per billion,12.75,29,Parts per million,0.040458,64,Parts per billion,0.85,,Parts per million,0.275,
Pima,Tucson,8/2/2000,Parts per billion,12.75,29,Parts per million,0.040458,64,Parts per billion,0.85,,Parts per million,0.279167,5
Pima,Tucson,8/3/2000,Parts per billion,13.521739,32,Parts per million,0.043583,58,Parts per billion,0.956522,1,Parts per million,0.295652,
Pima,Tucson,8/3/2000,Parts per billion,13.521739,32,Parts per million,0.043583,58,Parts per billion,0.956522,1,Parts per million,0.308333,5
Pima,Tucson,8/3/2000,Parts per billion,13.521739,32,Parts per million,0.043583,58,Parts per billion,1,,Parts per million,0.295652,
Pima,Tucson,8/3/2000,Parts per billion,13.521739,32,Parts per million,0.043583,58,Parts per billion,1,,Parts per million,0.308333,5
Pima,Tucson,8/4/2000,Parts per billion,13.708333,36,Parts per million,0.044167,77,Parts per billion,1.291667,3,Parts per million,0.316667,
Pima,Tucson,8/4/2000,Parts per billion,13.708333,36,Parts per million,0.044167,77,Parts per billion,1.291667,3,Parts per million,0.291667,5
Pima,Tucson,8/4/2000,Parts per billion,13.708333,36,Parts per million,0.044167,77,Parts per billion,1.2625,,Parts per million,0.316667,
Pima,Tucson,8/4/2000,Parts per billion,13.708333,36,Parts per million,0.044167,77,Parts per billion,1.2625,,Parts per million,0.291667,5
Pima,Tucson,8/5/2000,Parts per billion,10.5,17,Parts per million,0.04425,58,Parts per billion,1.166667,3,Parts per million,0.266667,
Pima,Tucson,8/5/2000,Parts per billion,10.5,17,Parts per million,0.04425,58,Parts per billion,1.166667,3,Parts per million,0.283333,5
Pima,Tucson,8/5/2000,Parts per billion,10.5,17,Parts per million,0.04425,58,Parts per billion,1.15,,Parts per million,0.266667,
Pima,Tucson,8/5/2000,Parts per billion,10.5,17,Parts per million,0.04425,58,Parts per billion,1.15,,Parts per million,0.283333,5
Pima,Tucson,8/6/2000,Parts per billion,7.875,19,Parts per million,0.056292,90,Parts per billion,1,3,Parts per million,0.216667,
Pima,Tucson,8/6/2000,Parts per billion,7.875,19,Parts per million,0.056292,90,Parts per billion,1,3,Parts per million,0.245833,5
Pima,Tucson,8/6/2000,Parts per billion,7.875,19,Parts per million,0.056292,90,Parts per billion,0.9875,,Parts per million,0.216667,
Pima,Tucson,8/6/2000,Parts per billion,7.875,19,Parts per million,0.056292,90,Parts per billion,0.9875,,Parts per million,0.245833,5
Pima,Tucson,8/7/2000,Parts per billion,7.208333,12,Parts per million,0.050458,64,Parts per billion,0.458333,1,Parts per million,0.175,
Pima,Tucson,8/7/2000,Parts per billion,7.208333,12,Parts per million,0.050458,64,Parts per billion,0.458333,1,Parts per million,0.170833,2
Pima,Tucson,8/7/2000,Parts per billion,7.208333,12,Parts per million,0.050458,64,Parts per billion,0.45,,Parts per million,0.175,
Pima,Tucson,8/7/2000,Parts per billion,7.208333,12,Parts per million,0.050458,64,Parts per billion,0.45,,Parts per million,0.170833,2
Pima,Tucson,8/8/2000,Parts per billion,12.125,25,Parts per million,0.039667,49,Parts per billion,0,0,Parts per million,0.283333,
Pima,Tucson,8/8/2000,Parts per billion,12.125,25,Parts per million,0.039667,49,Parts per billion,0,0,Parts per million,0.254167,3
Pima,Tucson,8/8/2000,Parts per billion,12.125,25,Parts per million,0.039667,49,Parts per billion,0,,Parts per million,0.283333,
Pima,Tucson,8/8/2000,Parts per billion,12.125,25,Parts per million,0.039667,49,Parts per billion,0,,Parts per million,0.254167,3
Pima,Tucson,8/9/2000,Parts per billion,10.416667,24,Parts per million,0.050417,80,Parts per billion,0.291667,1,Parts per million,0.241667,
Pima,Tucson,8/9/2000,Parts per billion,10.416667,24,Parts per million,0.050417,80,Parts per billion,0.291667,1,Parts per million,0.279167,5
Pima,Tucson,8/9/2000,Parts per billion,10.416667,24,Parts per million,0.050417,80,Parts per billion,0.275,,Parts per million,0.241667,
Pima,Tucson,8/9/2000,Parts per billion,10.416667,24,Parts per million,0.050417,80,Parts per billion,0.275,,Parts per million,0.279167,5
Pima,Tucson,8/10/2000,Parts per billion,5.95,12,Parts per million,0.054708,87,Parts per billion,0.869565,1,Parts per million,0.181818,
Pima,Tucson,8/10/2000,Parts per billion,5.95,12,Parts per million,0.054708,87,Parts per billion,0.869565,1,Parts per million,0.166667,3
Pima,Tucson,8/10/2000,Parts per billion,5.95,12,Parts per million,0.054708,87,Parts per billion,0.828571,,Parts per million,0.181818,
Pima,Tucson,8/10/2000,Parts per billion,5.95,12,Parts per million,0.054708,87,Parts per billion,0.828571,,Parts per million,0.166667,3
Pima,Tucson,8/11/2000,Parts per billion,6.541667,11,Parts per million,0.040042,43,Parts per billion,1,1,Parts per million,0.2,
Pima,Tucson,8/11/2000,Parts per billion,6.541667,11,Parts per million,0.040042,43,Parts per billion,1,1,Parts per million,0.2125,3
Pima,Tucson,8/11/2000,Parts per billion,6.541667,11,Parts per million,0.040042,43,Parts per billion,1,,Parts per million,0.2,
Pima,Tucson,8/11/2000,Parts per billion,6.541667,11,Parts per million,0.040042,43,Parts per billion,1,,Parts per million,0.2125,3
Pima,Tucson,8/12/2000,Parts per billion,9.041667,20,Parts per million,0.035292,45,Parts per billion,1.375,3,Parts per million,0.241667,
Pima,Tucson,8/12/2000,Parts per billion,9.041667,20,Parts per million,0.035292,45,Parts per billion,1.375,3,Parts per million,0.229167,3
Pima,Tucson,8/12/2000,Parts per billion,9.041667,20,Parts per million,0.035292,45,Parts per billion,1.3625,,Parts per million,0.241667,
Pima,Tucson,8/12/2000,Parts per billion,9.041667,20,Parts per million,0.035292,45,Parts per billion,1.3625,,Parts per million,0.229167,3
Pima,Tucson,8/13/2000,Parts per billion,9.5,23,Parts per million,0.044583,74,Parts per billion,1.916667,3,Parts per million,0.241667,
Pima,Tucson,8/13/2000,Parts per billion,9.5,23,Parts per million,0.044583,74,Parts per billion,1.916667,3,Parts per million,0.258333,5
Pima,Tucson,8/13/2000,Parts per billion,9.5,23,Parts per million,0.044583,74,Parts per billion,1.9,,Parts per million,0.241667,
Pima,Tucson,8/13/2000,Parts per billion,9.5,23,Parts per million,0.044583,74,Parts per billion,1.9,,Parts per million,0.258333,5
Pima,Tucson,8/14/2000,Parts per billion,10.333333,28,Parts per million,0.046125,97,Parts per billion,2,3,Parts per million,0.2625,
Pima,Tucson,8/14/2000,Parts per billion,10.333333,28,Parts per million,0.046125,97,Parts per billion,2,3,Parts per million,0.266667,3
Pima,Tucson,8/14/2000,Parts per billion,10.333333,28,Parts per million,0.046125,97,Parts per billion,2,,Parts per million,0.2625,
Pima,Tucson,8/14/2000,Parts per billion,10.333333,28,Parts per million,0.046125,97,Parts per billion,2,,Parts per million,0.266667,3
Pima,Tucson,8/15/2000,Parts per billion,11.125,24,Parts per million,0.048542,109,Parts per billion,2,3,Parts per million,0.304167,
Pima,Tucson,8/15/2000,Parts per billion,11.125,24,Parts per million,0.048542,109,Parts per billion,2,3,Parts per million,0.333333,5
Pima,Tucson,8/15/2000,Parts per billion,11.125,24,Parts per million,0.048542,109,Parts per billion,2,,Parts per million,0.304167,
Pima,Tucson,8/15/2000,Parts per billion,11.125,24,Parts per million,0.048542,109,Parts per billion,2,,Parts per million,0.333333,5
Pima,Tucson,8/16/2000,Parts per billion,14.208333,28,Parts per million,0.0445,90,Parts per billion,2,3,Parts per million,0.308333,
Pima,Tucson,8/16/2000,Parts per billion,14.208333,28,Parts per million,0.0445,90,Parts per billion,2,3,Parts per million,0.2875,5
Pima,Tucson,8/16/2000,Parts per billion,14.208333,28,Parts per million,0.0445,90,Parts per billion,2,,Parts per million,0.308333,
Pima,Tucson,8/16/2000,Parts per billion,14.208333,28,Parts per million,0.0445,90,Parts per billion,2,,Parts per million,0.2875,5
Pima,Tucson,8/17/2000,Parts per billion,7.608696,11,Parts per million,0.044,47,Parts per billion,1.875,3,Parts per million,0.185714,
Pima,Tucson,8/17/2000,Parts per billion,7.608696,11,Parts per million,0.044,47,Parts per billion,1.875,3,Parts per million,0.222222,5
Pima,Tucson,8/17/2000,Parts per billion,7.608696,11,Parts per million,0.044,47,Parts per billion,1.85,,Parts per million,0.185714,
Pima,Tucson,8/17/2000,Parts per billion,7.608696,11,Parts per million,0.044,47,Parts per billion,1.85,,Parts per million,0.222222,5
Pima,Tucson,8/18/2000,Parts per billion,9.958333,22,Parts per million,0.046042,84,Parts per billion,1.75,3,Parts per million,0.3375,
Pima,Tucson,8/18/2000,Parts per billion,9.958333,22,Parts per million,0.046042,84,Parts per billion,1.75,3,Parts per million,0.320833,5
Pima,Tucson,8/18/2000,Parts per billion,9.958333,22,Parts per million,0.046042,84,Parts per billion,1.725,,Parts per million,0.3375,
Pima,Tucson,8/18/2000,Parts per billion,9.958333,22,Parts per million,0.046042,84,Parts per billion,1.725,,Parts per million,0.320833,5
Pima,Tucson,8/19/2000,Parts per billion,9.75,22,Parts per million,0.040208,51,Parts per billion,1.458333,3,Parts per million,0.275,
Pima,Tucson,8/19/2000,Parts per billion,9.75,22,Parts per million,0.040208,51,Parts per billion,1.458333,3,Parts per million,0.270833,5
Pima,Tucson,8/19/2000,Parts per billion,9.75,22,Parts per million,0.040208,51,Parts per billion,1.425,,Parts per million,0.275,
Pima,Tucson,8/19/2000,Parts per billion,9.75,22,Parts per million,0.040208,51,Parts per billion,1.425,,Parts per million,0.270833,5
Pima,Tucson,8/20/2000,Parts per billion,7.25,21,Parts per million,0.044667,47,Parts per billion,2.166667,4,Parts per million,0.183333,
Pima,Tucson,8/20/2000,Parts per billion,7.25,21,Parts per million,0.044667,47,Parts per billion,2.166667,4,Parts per million,0.220833,5
Pima,Tucson,8/20/2000,Parts per billion,7.25,21,Parts per million,0.044667,47,Parts per billion,2.1375,,Parts per million,0.183333,
Pima,Tucson,8/20/2000,Parts per billion,7.25,21,Parts per million,0.044667,47,Parts per billion,2.1375,,Parts per million,0.220833,5
Pima,Tucson,8/21/2000,Parts per billion,8.541667,25,Parts per million,0.049958,87,Parts per billion,1.666667,3,Parts per million,0.191667,
Pima,Tucson,8/21/2000,Parts per billion,8.541667,25,Parts per million,0.049958,87,Parts per billion,1.666667,3,Parts per million,0.2,3
Pima,Tucson,8/21/2000,Parts per billion,8.541667,25,Parts per million,0.049958,87,Parts per billion,1.6375,,Parts per million,0.191667,
Pima,Tucson,8/21/2000,Parts per billion,8.541667,25,Parts per million,0.049958,87,Parts per billion,1.6375,,Parts per million,0.2,3
Pima,Tucson,8/22/2000,Parts per billion,10.782609,22,Parts per million,0.04025,51,Parts per billion,1.826087,3,Parts per million,0.220833,
Pima,Tucson,8/22/2000,Parts per billion,10.782609,22,Parts per million,0.04025,51,Parts per billion,1.826087,3,Parts per million,0.191667,3
Pima,Tucson,8/22/2000,Parts per billion,10.782609,22,Parts per million,0.04025,51,Parts per billion,1.842857,,Parts per million,0.220833,
Pima,Tucson,8/22/2000,Parts per billion,10.782609,22,Parts per million,0.04025,51,Parts per billion,1.842857,,Parts per million,0.191667,3
Pima,Tucson,8/23/2000,Parts per billion,8.333333,20,Parts per million,0.048458,87,Parts per billion,1.958333,3,Parts per million,0.2375,
Pima,Tucson,8/23/2000,Parts per billion,8.333333,20,Parts per million,0.048458,87,Parts per billion,1.958333,3,Parts per million,0.2625,3
Pima,Tucson,8/23/2000,Parts per billion,8.333333,20,Parts per million,0.048458,87,Parts per billion,1.95,,Parts per million,0.2375,
Pima,Tucson,8/23/2000,Parts per billion,8.333333,20,Parts per million,0.048458,87,Parts per billion,1.95,,Parts per million,0.2625,3
Pima,Tucson,8/24/2000,Parts per billion,11,25,Parts per million,0.033917,44,Parts per billion,1.958333,3,Parts per million,0.316667,
Pima,Tucson,8/24/2000,Parts per billion,11,25,Parts per million,0.033917,44,Parts per billion,1.958333,3,Parts per million,0.295833,5
Pima,Tucson,8/24/2000,Parts per billion,11,25,Parts per million,0.033917,44,Parts per billion,1.95,,Parts per million,0.316667,
Pima,Tucson,8/24/2000,Parts per billion,11,25,Parts per million,0.033917,44,Parts per billion,1.95,,Parts per million,0.295833,5
Pima,Tucson,8/25/2000,Parts per billion,13.291667,21,Parts per million,0.033875,50,Parts per billion,1.875,3,Parts per million,0.363158,
Pima,Tucson,8/25/2000,Parts per billion,13.291667,21,Parts per million,0.033875,50,Parts per billion,1.875,3,Parts per million,0.37619,6
Pima,Tucson,8/25/2000,Parts per billion,13.291667,21,Parts per million,0.033875,50,Parts per billion,1.85,,Parts per million,0.363158,
Pima,Tucson,8/25/2000,Parts per billion,13.291667,21,Parts per million,0.033875,50,Parts per billion,1.85,,Parts per million,0.37619,6
Pima,Tucson,8/29/2000,Parts per billion,7.956522,17,Parts per million,0.032167,37,Parts per billion,2,3,Parts per million,0.225,
Pima,Tucson,8/29/2000,Parts per billion,7.956522,17,Parts per million,0.032167,37,Parts per billion,2,3,Parts per million,0.228571,3
Pima,Tucson,8/29/2000,Parts per billion,7.956522,17,Parts per million,0.032167,37,Parts per billion,2,,Parts per million,0.225,
Pima,Tucson,8/29/2000,Parts per billion,7.956522,17,Parts per million,0.032167,37,Parts per billion,2,,Parts per million,0.228571,3
Pima,Tucson,8/30/2000,Parts per billion,13.304348,22,Parts per million,0.025083,38,Parts per billion,1.956522,3,Parts per million,0.215385,
Pima,Tucson,8/30/2000,Parts per billion,13.304348,22,Parts per million,0.025083,38,Parts per billion,1.956522,3,Parts per million,0.233333,3
Pima,Tucson,8/30/2000,Parts per billion,13.304348,22,Parts per million,0.025083,38,Parts per billion,2,,Parts per million,0.215385,
Pima,Tucson,8/30/2000,Parts per billion,13.304348,22,Parts per million,0.025083,38,Parts per billion,2,,Parts per million,0.233333,3
Pima,Tucson,8/31/2000,Parts per billion,10.541667,25,Parts per million,0.029333,42,Parts per billion,2.041667,4,Parts per million,0.233333,
Pima,Tucson,8/31/2000,Parts per billion,10.541667,25,Parts per million,0.029333,42,Parts per billion,2.041667,4,Parts per million,0.19,5
Pima,Tucson,8/31/2000,Parts per billion,10.541667,25,Parts per million,0.029333,42,Parts per billion,2.0375,,Parts per million,0.233333,
Pima,Tucson,8/31/2000,Parts per billion,10.541667,25,Parts per million,0.029333,42,Parts per billion,2.0375,,Parts per million,0.19,5
Pima,Tucson,9/1/2000,Parts per billion,10.375,24,Parts per million,0.022542,36,Parts per billion,2.541667,4,Parts per million,0.258333,
Pima,Tucson,9/1/2000,Parts per billion,10.375,24,Parts per million,0.022542,36,Parts per billion,2.541667,4,Parts per million,0.2375,5
Pima,Tucson,9/1/2000,Parts per billion,10.375,24,Parts per million,0.022542,36,Parts per billion,2.525,,Parts per million,0.258333,
Pima,Tucson,9/1/2000,Parts per billion,10.375,24,Parts per million,0.022542,36,Parts per billion,2.525,,Parts per million,0.2375,5
Pima,Tucson,9/2/2000,Parts per billion,13.208333,31,Parts per million,0.020542,40,Parts per billion,2.833333,6,Parts per million,0.270833,
Pima,Tucson,9/2/2000,Parts per billion,13.208333,31,Parts per million,0.020542,40,Parts per billion,2.833333,6,Parts per million,0.279167,6
